capacidad_mochila,5000000,,
id,valor,peso
5854,820,720
5855,998,898
5856,250,150
5857,745,645
5858,750,650
5859,878,778
5860,638,538
5861,1051,951
5862,518,418
5863,230,130
5864,382,282
5865,686,586
5866,693,593
5867,1095,995
5868,961,861
5869,944,844
5870,219,119
5871,191,91
5872,417,317
5873,531,431
5874,424,324
5875,1039,939
5876,903,803
5877,670,570
5878,342,242
5879,505,405
5880,344,244
5881,894,794
5882,892,792
5883,1088,988
5884,567,467
5885,1083,983
5886,1015,915
5887,225,125
5888,535,435
5889,439,339
5890,1083,983
5891,1057,957
5892,875,775
5893,306,206
5894,672,572
5895,263,163
5896,430,330
5897,1069,969
5898,525,425
5899,349,249
5900,259,159
5901,650,550
5902,893,793
5903,218,118
5904,834,734
5905,479,379
5906,580,480
5907,129,29
5908,1044,944
5909,738,638
5910,328,228
5911,518,418
5912,703,603
5913,1054,954
5914,838,738
5915,464,364
5916,232,132
5917,307,207
5918,502,402
5919,681,581
5920,306,206
5921,338,238
5922,279,179
5923,369,269
5924,638,538
5925,997,897
5926,592,492
5927,211,111
5928,698,598
5929,845,745
5930,720,620
5931,868,768
5932,750,650
5933,567,467
5934,755,655
5935,542,442
5936,593,493
5937,1091,991
5938,957,857
5939,617,517
5940,1092,992
5941,200,100
5942,215,115
5943,965,865
5944,492,392
5945,259,159
5946,188,88
5947,937,837
5948,924,824
5949,485,385
5950,1083,983
5951,1032,932
5952,105,5
5953,221,121
5954,961,861
5955,738,638
5956,270,170
5957,283,183
5958,1045,945
5959,111,11
5960,1066,966
5961,780,680
5962,505,405
5963,543,443
5964,802,702
5965,1009,909
5966,1021,921
5967,470,370
5968,675,575
5969,909,809
5970,767,667
5971,890,790
5972,247,147
5973,176,76
5974,294,194
5975,524,424
5976,929,829
5977,215,115
5978,480,380
5979,1019,919
5980,910,810
5981,432,332
5982,1015,915
5983,458,358
5984,433,333
5985,225,125
5986,927,827
5987,642,542
5988,985,885
5989,681,581
5990,559,459
5991,670,570
5992,530,430
5993,288,188
5994,661,561
5995,678,578
5996,542,442
5997,394,294
5998,532,432
5999,864,764
6000,289,189
6001,1008,908
6002,245,145
6003,695,595
6004,350,250
6005,867,767
6006,363,263
6007,224,124
6008,637,537
6009,363,263
6010,1037,937
6011,162,62
6012,573,473
6013,616,516
6014,684,584
6015,1095,995
6016,1050,950
6017,976,876
6018,302,202
6019,1018,918
6020,636,536
6021,520,420
6022,1075,975
6023,911,811
6024,835,735
6025,390,290
6026,207,107
6027,158,58
6028,1016,916
6029,670,570
6030,646,546
6031,552,452
6032,928,828
6033,165,65
6034,713,613
6035,817,717
6036,797,697
6037,1001,901
6038,1016,916
6039,893,793
6040,893,793
6041,187,87
6042,426,326
6043,168,68
6044,222,122
6045,449,349
6046,941,841
6047,929,829
6048,222,122
6049,592,492
6050,545,445
6051,899,799
6052,727,627
6053,265,165
6054,655,555
6055,114,14
6056,266,166
6057,423,323
6058,989,889
6059,715,615
6060,733,633
6061,276,176
6062,1038,938
6063,374,274
6064,407,307
6065,363,263
6066,720,620
6067,922,822
6068,179,79
6069,316,216
6070,989,889
6071,1078,978
6072,459,359
6073,137,37
6074,662,562
6075,1087,987
6076,259,159
6077,723,623
6078,269,169
6079,425,325
6080,179,79
6081,670,570
6082,174,74
6083,848,748
6084,1009,909
6085,270,170
6086,1056,956
6087,1074,974
6088,153,53
6089,323,223
6090,996,896
6091,562,462
6092,266,166
6093,1079,979
6094,955,855
6095,650,550
6096,923,823
6097,1046,946
6098,534,434
6099,282,182
6100,576,476
6101,304,204
6102,906,806
6103,668,568
6104,649,549
6105,548,448
6106,1066,966
6107,996,896
6108,552,452
6109,170,70
6110,631,531
6111,218,118
6112,932,832
6113,1019,919
6114,703,603
6115,188,88
6116,321,221
6117,158,58
6118,581,481
6119,651,551
6120,874,774
6121,333,233
6122,121,21
6123,1067,967
6124,359,259
6125,214,114
6126,753,653
6127,185,85
6128,537,437
6129,810,710
6130,941,841
6131,801,701
6132,403,303
6133,438,338
6134,518,418
6135,580,480
6136,458,358
6137,471,371
6138,180,80
6139,110,10
6140,603,503
6141,474,374
6142,746,646
6143,537,437
6144,456,356
6145,860,760
6146,889,789
6147,133,33
6148,240,140
6149,859,759
6150,370,270
6151,495,395
6152,1083,983
6153,773,673
6154,1050,950
6155,325,225
6156,867,767
6157,163,63
6158,425,325
6159,330,230
6160,1076,976
6161,1003,903
6162,1086,986
6163,823,723
6164,968,868
6165,744,644
6166,360,260
6167,858,758
6168,829,729
6169,660,560
6170,192,92
6171,1040,940
6172,845,745
6173,915,815
6174,701,601
6175,923,823
6176,892,792
6177,1077,977
6178,902,802
6179,127,27
6180,348,248
6181,836,736
6182,806,706
6183,1027,927
6184,370,270
6185,550,450
6186,590,490
6187,983,883
6188,823,723
6189,519,419
6190,777,677
6191,1041,941
6192,646,546
6193,897,797
6194,656,556
6195,916,816
6196,354,254
6197,157,57
6198,485,385
6199,373,273
6200,242,142
6201,952,852
6202,143,43
6203,763,663
6204,599,499
6205,111,11
6206,700,600
6207,493,393
6208,131,31
6209,238,138
6210,628,528
6211,681,581
6212,548,448
6213,1069,969
6214,628,528
6215,806,706
6216,1042,942
6217,148,48
6218,262,162
6219,572,472
6220,191,91
6221,215,115
6222,416,316
6223,727,627
6224,1099,999
6225,202,102
6226,263,163
6227,312,212
6228,344,244
6229,329,229
6230,402,302
6231,902,802
6232,106,6
6233,1023,923
6234,647,547
6235,520,420
6236,368,268
6237,691,591
6238,480,380
6239,439,339
6240,644,544
6241,228,128
6242,474,374
6243,279,179
6244,1047,947
6245,712,612
6246,598,498
6247,1007,907
6248,577,477
6249,432,332
6250,778,678
6251,715,615
6252,650,550
6253,784,684
6254,176,76
6255,846,746
6256,502,402
6257,752,652
6258,953,853
6259,455,355
6260,248,148
6261,420,320
6262,655,555
6263,453,353
6264,319,219
6265,929,829
6266,326,226
6267,494,394
6268,744,644
6269,315,215
6270,925,825
6271,542,442
6272,1017,917
6273,1049,949
6274,988,888
6275,192,92
6276,420,320
6277,1075,975
6278,1044,944
6279,983,883
6280,830,730
6281,293,193
6282,348,248
6283,513,413
6284,155,55
6285,732,632
6286,121,21
6287,236,136
6288,269,169
6289,667,567
6290,651,551
6291,750,650
6292,496,396
6293,903,803
6294,472,372
6295,166,66
6296,608,508
6297,763,663
6298,834,734
6299,353,253
6300,697,597
6301,493,393
6302,797,697
6303,516,416
6304,486,386
6305,460,360
6306,963,863
6307,128,28
6308,538,438
6309,523,423
6310,554,454
6311,303,203
6312,481,381
6313,1079,979
6314,115,15
6315,994,894
6316,1070,970
6317,843,743
6318,819,719
6319,189,89
6320,575,475
6321,227,127
6322,1038,938
6323,499,399
6324,277,177
6325,638,538
6326,206,106
6327,926,826
6328,244,144
6329,854,754
6330,317,217
6331,893,793
6332,518,418
6333,468,368
6334,701,601
6335,1004,904
6336,286,186
6337,408,308
6338,133,33
6339,1086,986
6340,789,689
6341,437,337
6342,170,70
6343,287,187
6344,606,506
6345,747,647
6346,923,823
6347,1081,981
6348,402,302
6349,694,594
6350,347,247
6351,748,648
6352,789,689
6353,704,604
6354,645,545
6355,216,116
6356,618,518
6357,928,828
6358,795,695
6359,560,460
6360,376,276
6361,554,454
6362,535,435
6363,690,590
6364,356,256
6365,985,885
6366,403,303
6367,270,170
6368,828,728
6369,1036,936
6370,224,124
6371,593,493
6372,498,398
6373,887,787
6374,796,696
6375,582,482
6376,396,296
6377,968,868
6378,1016,916
6379,158,58
6380,939,839
6381,412,312
6382,404,304
6383,1099,999
6384,944,844
6385,327,227
6386,738,638
6387,1093,993
6388,812,712
6389,1051,951
6390,571,471
6391,765,665
6392,722,622
6393,547,447
6394,920,820
6395,800,700
6396,296,196
6397,638,538
6398,579,479
6399,457,357
6400,252,152
6401,457,357
6402,827,727
6403,517,417
6404,561,461
6405,1058,958
6406,370,270
6407,210,110
6408,565,465
6409,1086,986
6410,576,476
6411,281,181
6412,132,32
6413,554,454
6414,526,426
6415,407,307
6416,965,865
6417,1074,974
6418,122,22
6419,540,440
6420,403,303
6421,394,294
6422,926,826
6423,153,53
6424,442,342
6425,436,336
6426,132,32
6427,399,299
6428,460,360
6429,167,67
6430,828,728
6431,281,181
6432,223,123
6433,233,133
6434,204,104
6435,917,817
6436,746,646
6437,744,644
6438,490,390
6439,202,102
6440,600,500
6441,106,6
6442,774,674
6443,474,374
6444,739,639
6445,514,414
6446,723,623
6447,320,220
6448,1066,966
6449,541,441
6450,594,494
6451,767,667
6452,538,438
6453,608,508
6454,907,807
6455,846,746
6456,237,137
6457,945,845
6458,1074,974
6459,761,661
6460,462,362
6461,476,376
6462,262,162
6463,507,407
6464,438,338
6465,458,358
6466,234,134
6467,845,745
6468,1080,980
6469,681,581
6470,874,774
6471,697,597
6472,1055,955
6473,377,277
6474,1050,950
6475,446,346
6476,155,55
6477,116,16
6478,180,80
6479,725,625
6480,174,74
6481,856,756
6482,778,678
6483,134,34
6484,518,418
6485,659,559
6486,587,487
6487,233,133
6488,743,643
6489,136,36
6490,1051,951
6491,352,252
6492,1030,930
6493,439,339
6494,755,655
6495,688,588
6496,610,510
6497,1006,906
6498,1037,937
6499,342,242
6500,239,139
6501,407,307
6502,240,140
6503,424,324
6504,914,814
6505,254,154
6506,134,34
6507,181,81
6508,131,31
6509,891,791
6510,835,735
6511,179,79
6512,319,219
6513,356,256
6514,1090,990
6515,1039,939
6516,481,381
6517,369,269
6518,968,868
6519,657,557
6520,658,558
6521,586,486
6522,831,731
6523,309,209
6524,760,660
6525,344,244
6526,770,670
6527,200,100
6528,945,845
6529,1075,975
6530,923,823
6531,197,97
6532,1018,918
6533,224,124
6534,974,874
6535,167,67
6536,827,727
6537,575,475
6538,682,582
6539,1087,987
6540,394,294
6541,375,275
6542,228,128
6543,681,581
6544,229,129
6545,139,39
6546,902,802
6547,107,7
6548,165,65
6549,195,95
6550,867,767
6551,972,872
6552,365,265
6553,268,168
6554,173,73
6555,204,104
6556,899,799
6557,381,281
6558,436,336
6559,723,623
6560,1035,935
6561,705,605
6562,873,773
6563,564,464
6564,351,251
6565,683,583
6566,489,389
6567,333,233
6568,385,285
6569,290,190
6570,916,816
6571,991,891
6572,578,478
6573,794,694
6574,843,743
6575,1030,930
6576,679,579
6577,380,280
6578,1058,958
6579,787,687
6580,426,326
6581,1045,945
6582,1058,958
6583,227,127
6584,788,688
6585,965,865
6586,668,568
6587,428,328
6588,448,348
6589,510,410
6590,298,198
6591,812,712
6592,839,739
6593,870,770
6594,516,416
6595,430,330
6596,523,423
6597,226,126
6598,573,473
6599,297,197
6600,360,260
6601,927,827
6602,1096,996
6603,900,800
6604,595,495
6605,861,761
6606,983,883
6607,817,717
6608,757,657
6609,314,214
6610,737,637
6611,642,542
6612,957,857
6613,1000,900
6614,381,281
6615,468,368
6616,251,151
6617,710,610
6618,827,727
6619,953,853
6620,463,363
6621,214,114
6622,449,349
6623,669,569
6624,837,737
6625,1042,942
6626,162,62
6627,622,522
6628,690,590
6629,761,661
6630,1077,977
6631,415,315
6632,238,138
6633,252,152
6634,682,582
6635,887,787
6636,439,339
6637,964,864
6638,677,577
6639,720,620
6640,875,775
6641,630,530
6642,705,605
6643,653,553
6644,786,686
6645,414,314
6646,937,837
6647,224,124
6648,1075,975
6649,561,461
6650,127,27
6651,890,790
6652,930,830
6653,304,204
6654,343,243
6655,1002,902
6656,125,25
6657,892,792
6658,559,459
6659,1046,946
6660,306,206
6661,570,470
6662,693,593
6663,113,13
6664,873,773
6665,706,606
6666,307,207
6667,730,630
6668,795,695
6669,592,492
6670,388,288
6671,367,267
6672,601,501
6673,850,750
6674,961,861
6675,124,24
6676,208,108
6677,319,219
6678,680,580
6679,800,700
6680,735,635
6681,275,175
6682,319,219
6683,289,189
6684,639,539
6685,1084,984
6686,445,345
6687,694,594
6688,939,839
6689,859,759
6690,652,552
6691,1056,956
6692,799,699
6693,476,376
6694,551,451
6695,752,652
6696,931,831
6697,525,425
6698,870,770
6699,786,686
6700,814,714
6701,398,298
6702,373,273
6703,437,337
6704,109,9
6705,373,273
6706,169,69
6707,747,647
6708,669,569
6709,1058,958
6710,269,169
6711,1091,991
6712,710,610
6713,875,775
6714,256,156
6715,232,132
6716,670,570
6717,340,240
6718,269,169
6719,170,70
6720,500,400
6721,725,625
6722,1027,927
6723,559,459
6724,765,665
6725,864,764
6726,936,836
6727,669,569
6728,597,497
6729,984,884
6730,1053,953
6731,574,474
6732,104,4
6733,904,804
6734,1071,971
6735,779,679
6736,661,561
6737,581,481
6738,935,835
6739,213,113
6740,799,699
6741,684,584
6742,153,53
6743,399,299
6744,219,119
6745,342,242
6746,458,358
6747,1035,935
6748,145,45
6749,604,504
6750,917,817
6751,455,355
6752,626,526
6753,1041,941
6754,155,55
6755,168,68
6756,146,46
6757,938,838
6758,329,229
6759,904,804
6760,167,67
6761,954,854
6762,987,887
6763,755,655
6764,837,737
6765,390,290
6766,485,385
6767,311,211
6768,686,586
6769,818,718
6770,484,384
6771,784,684
6772,316,216
6773,869,769
6774,804,704
6775,470,370
6776,680,580
6777,112,12
6778,423,323
6779,697,597
6780,639,539
6781,362,262
6782,871,771
6783,842,742
6784,592,492
6785,715,615
6786,599,499
6787,1053,953
6788,540,440
6789,603,503
6790,751,651
6791,561,461
6792,666,566
6793,563,463
6794,800,700
6795,732,632
6796,854,754
6797,781,681
6798,400,300
6799,914,814
6800,805,705
6801,256,156
6802,633,533
6803,406,306
6804,190,90
6805,130,30
6806,709,609
6807,705,605
6808,1010,910
6809,971,871
6810,186,86
6811,247,147
6812,454,354
6813,554,454
6814,1074,974
6815,551,451
6816,612,512
6817,131,31
6818,160,60
6819,988,888
6820,168,68
6821,746,646
6822,970,870
6823,831,731
6824,205,105
6825,475,375
6826,793,693
6827,492,392
6828,383,283
6829,261,161
6830,580,480
6831,500,400
6832,927,827
6833,461,361
6834,537,437
6835,361,261
6836,856,756
6837,912,812
6838,504,404
6839,375,275
6840,855,755
6841,231,131
6842,538,438
6843,586,486
6844,919,819
6845,1027,927
6846,501,401
6847,441,341
6848,1076,976
6849,1010,910
6850,337,237
6851,880,780
6852,245,145
6853,254,154
6854,942,842
6855,260,160
6856,663,563
6857,945,845
6858,797,697
6859,356,256
6860,352,252
6861,493,393
6862,870,770
6863,632,532
6864,701,601
6865,214,114
6866,671,571
6867,779,679
6868,565,465
6869,1026,926
6870,658,558
6871,765,665
6872,752,652
6873,581,481
6874,274,174
6875,284,184
6876,447,347
6877,993,893
6878,660,560
6879,141,41
6880,919,819
6881,163,63
6882,1073,973
6883,236,136
6884,895,795
6885,715,615
6886,425,325
6887,136,36
6888,668,568
6889,607,507
6890,1079,979
6891,908,808
6892,648,548
6893,977,877
6894,309,209
6895,595,495
6896,767,667
6897,197,97
6898,411,311
6899,983,883
6900,414,314
6901,510,410
6902,289,189
6903,1064,964
6904,649,549
6905,593,493
6906,362,262
6907,644,544
6908,1095,995
6909,691,591
6910,1085,985
6911,529,429
6912,670,570
6913,588,488
6914,1077,977
6915,582,482
6916,648,548
6917,1015,915
6918,792,692
6919,454,354
6920,307,207
6921,570,470
6922,662,562
6923,647,547
6924,258,158
6925,696,596
6926,206,106
6927,439,339
6928,137,37
6929,169,69
6930,925,825
6931,640,540
6932,549,449
6933,481,381
6934,817,717
6935,856,756
6936,128,28
6937,268,168
6938,599,499
6939,253,153
6940,579,479
6941,1010,910
6942,933,833
6943,927,827
6944,562,462
6945,1093,993
6946,524,424
6947,986,886
6948,749,649
6949,825,725
6950,868,768
6951,960,860
6952,458,358
6953,1041,941
6954,946,846
6955,192,92
6956,335,235
6957,360,260
6958,163,63
6959,1056,956
6960,698,598
6961,763,663
6962,257,157
6963,1012,912
6964,797,697
6965,1032,932
6966,158,58
6967,662,562
6968,197,97
6969,389,289
6970,623,523
6971,1095,995
6972,930,830
6973,1084,984
6974,728,628
6975,995,895
6976,977,877
6977,309,209
6978,765,665
6979,650,550
6980,497,397
6981,232,132
6982,600,500
6983,1003,903
6984,204,104
6985,1027,927
6986,175,75
6987,909,809
6988,733,633
6989,824,724
6990,945,845
6991,989,889
6992,1026,926
6993,598,498
6994,387,287
6995,368,268
6996,238,138
6997,195,95
6998,558,458
6999,496,396
7000,983,883
7001,186,86
7002,656,556
7003,476,376
7004,314,214
7005,475,375
7006,1061,961
7007,273,173
7008,218,118
7009,810,710
7010,815,715
7011,212,112
7012,1050,950
7013,933,833
7014,917,817
7015,651,551
7016,743,643
7017,800,700
7018,1061,961
7019,456,356
7020,338,238
7021,1012,912
7022,915,815
7023,648,548
7024,983,883
7025,474,374
7026,1081,981
7027,340,240
7028,527,427
7029,780,680
7030,232,132
7031,1051,951
7032,920,820
7033,499,399
7034,1061,961
7035,556,456
7036,148,48
7037,760,660
7038,396,296
7039,375,275
7040,1008,908
7041,354,254
7042,264,164
7043,645,545
7044,644,544
7045,506,406
7046,762,662
7047,355,255
7048,290,190
7049,460,360
7050,102,2
7051,422,322
7052,899,799
7053,554,454
7054,553,453
7055,991,891
7056,586,486
7057,890,790
7058,913,813
7059,965,865
7060,652,552
7061,484,384
7062,276,176
7063,457,357
7064,391,291
7065,259,159
7066,419,319
7067,681,581
7068,506,406
7069,376,276
7070,263,163
7071,824,724
7072,671,571
7073,1045,945
7074,790,690
7075,1067,967
7076,604,504
7077,382,282
7078,220,120
7079,213,113
7080,417,317
7081,166,66
7082,995,895
7083,153,53
7084,1038,938
7085,318,218
7086,1027,927
7087,847,747
7088,783,683
7089,1033,933
7090,313,213
7091,597,497
7092,948,848
7093,225,125
7094,432,332
7095,865,765
7096,960,860
7097,704,604
7098,940,840
7099,906,806
7100,952,852
7101,966,866
7102,184,84
7103,570,470
7104,319,219
7105,421,321
7106,639,539
7107,431,331
7108,279,179
7109,668,568
7110,1068,968
7111,574,474
7112,237,137
7113,490,390
7114,277,177
7115,595,495
7116,1078,978
7117,1086,986
7118,689,589
7119,632,532
7120,171,71
7121,302,202
7122,753,653
7123,1052,952
7124,630,530
7125,546,446
7126,998,898
7127,699,599
7128,281,181
7129,191,91
7130,997,897
7131,446,346
7132,919,819
7133,406,306
7134,1000,900
7135,668,568
7136,389,289
7137,222,122
7138,115,15
7139,111,11
7140,471,371
7141,310,210
7142,292,192
7143,612,512
7144,540,440
7145,491,391
7146,1099,999
7147,566,466
7148,824,724
7149,812,712
7150,600,500
7151,469,369
7152,832,732
7153,114,14
7154,123,23
7155,545,445
7156,528,428
7157,391,291
7158,964,864
7159,655,555
7160,717,617
7161,660,560
7162,1047,947
7163,805,705
7164,171,71
7165,190,90
7166,375,275
7167,305,205
7168,157,57
7169,188,88
7170,661,561
7171,239,139
7172,371,271
7173,968,868
7174,1057,957
7175,903,803
7176,342,242
7177,553,453
7178,453,353
7179,174,74
7180,738,638
7181,940,840
7182,651,551
7183,495,395
7184,770,670
7185,986,886
7186,456,356
7187,978,878
7188,445,345
7189,125,25
7190,779,679
7191,519,419
7192,121,21
7193,526,426
7194,370,270
7195,153,53
7196,1067,967
7197,727,627
7198,240,140
7199,515,415
7200,936,836
7201,640,540
7202,582,482
7203,411,311
7204,703,603
7205,738,638
7206,1057,957
7207,239,139
7208,375,275
7209,442,342
7210,834,734
7211,1058,958
7212,1033,933
7213,657,557
7214,258,158
7215,717,617
7216,460,360
7217,490,390
7218,319,219
7219,581,481
7220,999,899
7221,579,479
7222,501,401
7223,752,652
7224,171,71
7225,841,741
7226,903,803
7227,1100,1000
7228,1063,963
7229,434,334
7230,1064,964
7231,918,818
7232,459,359
7233,682,582
7234,858,758
7235,623,523
7236,130,30
7237,989,889
7238,178,78
7239,295,195
7240,493,393
7241,1042,942
7242,1075,975
7243,427,327
7244,910,810
7245,162,62
7246,422,322
7247,449,349
7248,755,655
7249,409,309
7250,815,715
7251,620,520
7252,512,412
7253,174,74
7254,165,65
7255,851,751
7256,113,13
7257,1044,944
7258,725,625
7259,643,543
7260,987,887
7261,784,684
7262,985,885
7263,710,610
7264,175,75
7265,604,504
7266,738,638
7267,758,658
7268,605,505
7269,270,170
7270,424,324
7271,457,357
7272,817,717
7273,1019,919
7274,983,883
7275,637,537
7276,163,63
7277,267,167
7278,987,887
7279,114,14
7280,962,862
7281,548,448
7282,517,417
7283,833,733
7284,157,57
7285,861,761
7286,274,174
7287,470,370
7288,112,12
7289,1008,908
7290,1084,984
7291,407,307
7292,847,747
7293,551,451
7294,989,889
7295,762,662
7296,438,338
7297,301,201
7298,650,550
7299,694,594
7300,327,227
7301,109,9
7302,388,288
7303,525,425
7304,195,95
7305,598,498
7306,548,448
7307,775,675
7308,678,578
7309,660,560
7310,500,400
7311,889,789
7312,972,872
7313,753,653
7314,486,386
7315,351,251
7316,687,587
7317,1060,960
7318,326,226
7319,609,509
7320,235,135
7321,349,249
7322,837,737
7323,853,753
7324,310,210
7325,650,550
7326,428,328
7327,178,78
7328,545,445
7329,615,515
7330,244,144
7331,969,869
7332,892,792
7333,955,855
7334,462,362
7335,946,846
7336,781,681
7337,1088,988
7338,191,91
7339,667,567
7340,465,365
7341,773,673
7342,568,468
7343,200,100
7344,629,529
7345,436,336
7346,826,726
7347,505,405
